x,y
1983,782
1984,781
1984,777
1985,776
1985,775
1986,774
1986,773
1987,772
1987,771
1989,769
1989,768
1990,767
1990,766
1991,765
1991,764
1992,763
1992,754
1991,753
1991,752
1992,751
1992,750
1993,749
1993,748
1994,747
1994,744
1993,743
1993,742
1992,741
1991,741
1989,739
1988,739
1986,737
1984,737
1983,736
1980,736
1979,735
1976,735
1975,734
1973,734
1972,733
1970,733
1969,732
1968,732
1967,731
1966,731
1965,730
1964,730
1963,729
1960,729
1959,728
1950,728
1949,729
1947,729
1946,730
1944,730
1943,729
1942,729
1940,727
1939,727
1937,725
1935,725
1934,724
1924,724
1923,725
1922,724
1921,724
1919,722
1919,721
1918,720
1918,719
1916,717
1915,717
1914,716
1913,716
1912,715
1910,715
1907,718
1907,719
1905,721
1905,722
1898,729
1898,730
1896,732
1896,734
1895,735
1895,737
1894,738
1894,739
1892,741
1892,742
1888,746
1888,747
1886,749
1885,749
1884,750
1883,750
1882,751
1881,751
1875,745
1874,745
1873,744
1869,744
1868,745
1866,745
1865,746
1864,746
1863,747
1861,747
1859,745
1859,743
1858,742
1858,741
1854,737
1850,737
1849,738
1848,738
1847,739
1846,739
1844,741
1843,741
1842,742
1834,742
1833,743
1832,743
1831,744
1830,744
1829,745
1828,745
1827,746
1824,743
1824,742
1823,741
1823,740
1821,738
1817,738
1816,739
1815,739
1814,740
1813,740
1812,741
1810,741
1809,742
1808,742
1806,744
1805,744
1803,746
1798,746
1797,745
1796,745
1794,743
1793,743
1792,742
1790,742
1789,741
1784,741
1783,742
1782,742
1781,743
1780,743
1779,744
1778,744
1776,746
1774,746
1773,747
1762,747
1761,746
1759,746
1758,745
1757,745
1755,743
1755,742
1754,741
1754,739
1753,738
1753,737
1752,736
1752,735
1750,733
1750,732
1748,730
1748,729
1746,727
1746,726
1745,725
1745,724
1742,721
1742,720
1740,718
1739,718
1736,715
1733,715
1732,714
1729,714
1728,715
1723,715
1722,714
1719,714
1718,713
1717,713
1714,710
1713,710
1706,703
1705,703
1702,700
1701,700
1699,698
1698,698
1697,697
1692,697
1691,698
1684,698
1683,697
1682,697
1681,696
1680,696
1676,692
1676,684
1675,683
1675,682
1674,681
1674,680
1673,680
1671,678
1670,678
1669,677
1667,677
1666,676
1656,676
1655,677
1654,677
1653,678
1652,678
1649,681
1649,682
1647,684
1645,684
1643,682
1643,681
1642,680
1642,679
1639,676
1638,676
1637,675
1631,675
1630,676
1629,676
1628,677
1628,679
1627,680
1627,687
1626,688
1626,689
1621,694
1621,695
1620,696
1620,698
1619,699
1619,702
1618,703
1618,706
1617,707
1617,709
1613,713
1612,713
1611,714
1610,714
1607,717
1606,717
1603,720
1602,720
1598,724
1597,724
1594,721
1593,721
1591,719
1590,719
1588,717
1587,717
1586,716
1585,716
1584,715
1583,715
1582,714
1581,714
1580,713
1579,713
1578,712
1576,712
1575,711
1574,711
1573,710
1572,710
1571,709
1569,709
1568,708
1563,708
1562,709
1561,709
1558,706
1558,696
1557,695
1557,692
1556,691
1556,683
1557,682
1557,681
1558,680
1558,678
1557,677
1557,676
1556,675
1556,674
1555,673
1555,672
1554,671
1554,670
1553,669
1553,668
1552,667
1552,665
1551,664
1551,662
1549,660
1545,660
1543,662
1543,663
1542,664
1542,665
1541,666
1541,668
1539,670
1539,671
1533,677
1532,677
1531,678
1529,678
1528,679
1526,679
1525,680
1524,680
1522,682
1522,687
1523,688
1523,695
1522,696
1522,701
1523,702
1523,705
1524,706
1524,708
1525,709
1525,710
1526,711
1526,712
1527,713
1527,715
1528,716
1528,719
1527,720
1527,721
1526,722
1526,723
1525,724
1524,724
1523,725
1522,725
1521,726
1512,726
1511,725
1508,725
1507,724
1506,724
1505,723
1504,723
1500,719
1500,716
1502,714
1502,713
1503,712
1503,711
1504,710
1504,707
1503,706
1503,705
1502,704
1502,703
1501,702
1500,702
1496,698
1495,698
1488,691
1488,689
1487,688
1487,681
1486,680
1486,679
1485,678
1485,677
1484,676
1484,675
1482,673
1482,672
1480,670
1480,669
1479,668
1479,666
1478,665
1478,663
1477,662
1477,661
1472,656
1471,656
1470,655
1469,655
1468,654
1466,654
1465,653
1464,653
1463,652
1462,652
1461,651
1460,651
1455,646
1455,645
1454,644
1454,643
1453,642
1453,641
1452,640
1452,635
1451,634
1451,627
1450,626
1450,622
1449,621
1449,617
1448,616
1448,612
1447,611
1447,609
1445,607
1444,607
1443,606
1438,606
1437,607
1436,607
1435,608
1435,610
1434,611
1434,612
1433,613
1433,614
1432,615
1432,616
1430,618
1430,620
1429,621
1429,622
1428,623
1428,627
1427,628
1427,630
1426,631
1426,632
1423,635
1422,635
1421,634
1421,629
1420,628
1420,627
1419,627
1418,626
1414,626
1413,625
1411,625
1410,624
1409,624
1408,623
1406,623
1405,622
1404,622
1403,621
1401,621
1400,620
1398,620
1397,619
1392,619
1391,618
1390,618
1389,619
1381,619
1380,620
1378,620
1375,623
1375,624
1374,625
1374,626
1373,627
1373,628
1370,631
1368,631
1367,630
1366,630
1363,627
1359,627
1358,628
1357,628
1356,629
1353,629
1352,630
1350,630
1349,629
1347,629
1346,628
1345,628
1338,621
1337,621
1335,619
1334,619
1333,618
1329,618
1328,619
1325,619
1324,620
1321,620
1320,619
1314,619
1313,618
1312,618
1311,617
1311,616
1313,614
1314,614
1314,613
1316,611
1316,604
1315,603
1315,601
1314,600
1314,597
1313,596
1313,590
1316,587
1317,587
1321,583
1321,582
1324,579
1324,578
1329,573
1329,572
1330,571
1330,568
1331,567
1331,565
1330,564
1330,555
1331,554
1331,552
1332,551
1332,547
1331,546
1331,545
1328,542
1327,542
1326,541
1324,541
1322,539
1321,539
1319,537
1319,536
1318,535
1317,535
1315,533
1314,533
1313,532
1309,532
1308,531
1302,531
1301,532
1299,532
1298,533
1297,533
1296,534
1295,534
1290,539
1290,540
1285,545
1285,546
1281,550
1281,551
1280,552
1279,552
1277,554
1271,554
1270,553
1266,553
1265,554
1263,554
1262,555
1260,555
1259,556
1258,556
1257,557
1251,557
1250,556
1249,556
1247,554
1246,554
1245,553
1244,553
1243,552
1242,552
1241,551
1240,551
1239,550
1237,550
1236,549
1234,549
1233,548
1230,548
1229,547
1228,547
1227,546
1226,546
1225,545
1225,544
1224,543
1224,542
1223,541
1223,536
1220,533
1219,533
1218,532
1217,532
1213,528
1213,527
1211,525
1211,524
1206,519
1205,519
1204,518
1202,518
1201,517
1197,517
1196,516
1176,516
1175,515
1172,515
1171,514
1170,514
1168,512
1168,511
1167,510
1167,509
1166,508
1166,506
1165,505
1165,504
1164,503
1164,501
1163,500
1163,498
1162,497
1162,496
1160,494
1160,493
1156,489
1155,489
1153,487
1152,487
1151,486
1148,486
1147,485
1141,485
1140,484
1135,484
1134,483
1132,483
1131,482
1130,482
1128,480
1127,480
1125,478
1120,478
1117,475
1117,473
1118,472
1118,470
1119,469
1119,467
1120,466
1120,462
1121,461
1121,458
1122,457
1122,453
1123,452
1123,445
1122,444
1122,443
1119,440
1118,440
1117,439
1115,439
1114,438
1113,438
1110,435
1111,434
1111,431
1112,430
1112,428
1113,427
1113,424
1112,423
1112,422
1110,420
1109,420
1106,417
1106,415
1105,414
1105,409
1106,408
1106,407
1109,404
1110,404
1111,403
1111,402
1112,401
1112,400
1113,399
1113,395
1112,394
1112,393
1111,392
1111,391
1109,391
1108,390
1107,390
1106,391
1097,391
1095,389
1095,385
1094,384
1094,382
1092,380
1091,380
1090,379
1088,379
1087,378
1080,378
1079,377
1074,377
1073,376
1071,376
1070,375
1069,375
1067,373
1066,373
1063,370
1062,370
1061,369
1057,369
1056,370
1047,370
1046,371
1039,371
1038,372
1036,372
1034,374
1033,374
1032,375
1031,375
1030,376
1028,376
1027,375
1026,375
1025,376
1023,376
1020,379
1020,380
1019,381
1019,382
1018,383
1018,385
1017,386
1017,387
1014,390
1003,390
1002,391
1001,391
1000,392
999,392
996,395
996,396
993,399
992,399
991,400
990,400
987,403
987,406
985,408
981,408
980,407
979,407
978,406
977,406
975,404
974,404
971,401
970,401
969,400
966,400
963,397
963,394
962,393
962,391
961,390
961,389
960,388
960,387
958,385
957,385
955,383
954,383
952,381
951,381
950,380
949,380
946,377
946,368
945,367
945,366
941,362
941,350
940,349
940,348
939,347
938,347
937,346
933,346
932,345
931,345
927,341
927,340
926,339
926,338
925,337
925,333
924,332
924,330
922,328
922,327
921,327
920,326
